condition,qid,q_label,page_id,filename,gt,model,run,response,signed_error
naive,14,Unnamed travelers,16,AVS IS 758-781 1768 05 16.jpg,10,Gemini 3.1,4,10,0
naive,15,Places of origin,16,AVS IS 758-781 1768 05 16.jpg,7,Gemini 3.1,4,10,3
naive,16,Unique places of stay,16,AVS IS 758-781 1768 05 16.jpg,7,Gemini 3.1,4,7,0
naive,18,Stay w/ person name,16,AVS IS 758-781 1768 05 16.jpg,5,Gemini 3.1,4,5,0
naive,19,Bracket total,16,AVS IS 758-781 1768 05 16.jpg,3,Gemini 3.1,4,3,0
naive,7,Archivist marks,21,AVS IS 758-781 1768 05.jpg,1,Gemini 3.1,4,1,0
naive,8,Quondam count,21,AVS IS 758-781 1768 05.jpg,3,Gemini 3.1,4,2,-1
naive,9,Con count,21,AVS IS 758-781 1768 05.jpg,4,Gemini 3.1,4,4,0
naive,11,E conjunction count,21,AVS IS 758-781 1768 05.jpg,5,Gemini 3.1,4,4,-1
naive,13,Named travelers,21,AVS IS 758-781 1768 05.jpg,27,Gemini 3.1,4,23,-4
naive,14,Unnamed travelers,21,AVS IS 758-781 1768 05.jpg,12,Gemini 3.1,4,10,-2
naive,15,Places of origin,21,AVS IS 758-781 1768 05.jpg,15,Gemini 3.1,4,14,-1
naive,16,Unique places of stay,21,AVS IS 758-781 1768 05.jpg,9,Gemini 3.1,4,10,1
naive,18,Stay w/ person name,21,AVS IS 758-781 1768 05.jpg,4,Gemini 3.1,4,4,0
naive,19,Bracket total,21,AVS IS 758-781 1768 05.jpg,6,Gemini 3.1,4,6,0
naive,7,Archivist marks,17,AVS IS 758-781 1768 08 01.jpg,1,Gemini 3.1,4,1,0
naive,8,Quondam count,17,AVS IS 758-781 1768 08 01.jpg,2,Gemini 3.1,4,2,0
naive,9,Con count,17,AVS IS 758-781 1768 08 01.jpg,5,Gemini 3.1,4,4,-1
naive,11,E conjunction count,17,AVS IS 758-781 1768 08 01.jpg,1,Gemini 3.1,4,1,0
naive,13,Named travelers,17,AVS IS 758-781 1768 08 01.jpg,14,Gemini 3.1,4,12,-2
naive,14,Unnamed travelers,17,AVS IS 758-781 1768 08 01.jpg,23,Gemini 3.1,4,22,-1
naive,15,Places of origin,17,AVS IS 758-781 1768 08 01.jpg,7,Gemini 3.1,4,7,0
naive,16,Unique places of stay,17,AVS IS 758-781 1768 08 01.jpg,6,Gemini 3.1,4,6,0
naive,18,Stay w/ person name,17,AVS IS 758-781 1768 08 01.jpg,3,Gemini 3.1,4,3,0
naive,19,Bracket total,17,AVS IS 758-781 1768 08 01.jpg,1,Gemini 3.1,4,1,0
naive,7,Archivist marks,18,AVS IS 758-781 1768 09.jpg,1,Gemini 3.1,4,0,-1
naive,8,Quondam count,18,AVS IS 758-781 1768 09.jpg,6,Gemini 3.1,4,6,0
naive,9,Con count,18,AVS IS 758-781 1768 09.jpg,3,Gemini 3.1,4,3,0
naive,11,E conjunction count,18,AVS IS 758-781 1768 09.jpg,1,Gemini 3.1,4,1,0
naive,13,Named travelers,18,AVS IS 758-781 1768 09.jpg,11,Gemini 3.1,4,11,0
naive,14,Unnamed travelers,18,AVS IS 758-781 1768 09.jpg,5,Gemini 3.1,4,5,0
naive,15,Places of origin,18,AVS IS 758-781 1768 09.jpg,5,Gemini 3.1,4,5,0
naive,16,Unique places of stay,18,AVS IS 758-781 1768 09.jpg,4,Gemini 3.1,4,4,0
naive,18,Stay w/ person name,18,AVS IS 758-781 1768 09.jpg,1,Gemini 3.1,4,1,0
naive,19,Bracket total,18,AVS IS 758-781 1768 09.jpg,2,Gemini 3.1,4,2,0
naive,7,Archivist marks,19,AVS IS 758-781 1768 11 07.jpg,0,Gemini 3.1,4,0,0
naive,8,Quondam count,19,AVS IS 758-781 1768 11 07.jpg,2,Gemini 3.1,4,4,2
naive,9,Con count,19,AVS IS 758-781 1768 11 07.jpg,7,Gemini 3.1,4,6,-1
naive,11,E conjunction count,19,AVS IS 758-781 1768 11 07.jpg,5,Gemini 3.1,4,1,-4
naive,13,Named travelers,19,AVS IS 758-781 1768 11 07.jpg,26,Gemini 3.1,4,22,-4
naive,14,Unnamed travelers,19,AVS IS 758-781 1768 11 07.jpg,15,Gemini 3.1,4,11,-4
naive,15,Places of origin,19,AVS IS 758-781 1768 11 07.jpg,14,Gemini 3.1,4,16,2
naive,16,Unique places of stay,19,AVS IS 758-781 1768 11 07.jpg,9,Gemini 3.1,4,8,-1
naive,18,Stay w/ person name,19,AVS IS 758-781 1768 11 07.jpg,5,Gemini 3.1,4,4,-1
naive,19,Bracket total,19,AVS IS 758-781 1768 11 07.jpg,3,Gemini 3.1,4,3,0
naive,7,Archivist marks,20,AVS IS 758-781 1768 11 28.jpg,2,Gemini 3.1,4,3,1
naive,8,Quondam count,20,AVS IS 758-781 1768 11 28.jpg,2,Gemini 3.1,4,3,1
naive,9,Con count,20,AVS IS 758-781 1768 11 28.jpg,7,Gemini 3.1,4,7,0
naive,11,E conjunction count,20,AVS IS 758-781 1768 11 28.jpg,0,Gemini 3.1,4,0,0
naive,13,Named travelers,20,AVS IS 758-781 1768 11 28.jpg,22,Gemini 3.1,4,20,-2
naive,14,Unnamed travelers,20,AVS IS 758-781 1768 11 28.jpg,10,Gemini 3.1,4,9,-1
naive,15,Places of origin,20,AVS IS 758-781 1768 11 28.jpg,13,Gemini 3.1,4,13,0
naive,16,Unique places of stay,20,AVS IS 758-781 1768 11 28.jpg,8,Gemini 3.1,4,8,0
naive,18,Stay w/ person name,20,AVS IS 758-781 1768 11 28.jpg,4,Gemini 3.1,4,4,0
naive,19,Bracket total,20,AVS IS 758-781 1768 11 28.jpg,5,Gemini 3.1,4,5,0
naive,7,Archivist marks,29,AVS IS 758-781 1769 05 p1.jpg,0,Gemini 3.1,4,0,0
naive,8,Quondam count,29,AVS IS 758-781 1769 05 p1.jpg,4,Gemini 3.1,4,3,-1
naive,9,Con count,29,AVS IS 758-781 1769 05 p1.jpg,2,Gemini 3.1,4,2,0
naive,11,E conjunction count,29,AVS IS 758-781 1769 05 p1.jpg,4,Gemini 3.1,4,4,0
naive,13,Named travelers,29,AVS IS 758-781 1769 05 p1.jpg,13,Gemini 3.1,4,13,0
naive,14,Unnamed travelers,29,AVS IS 758-781 1769 05 p1.jpg,6,Gemini 3.1,4,6,0
naive,15,Places of origin,29,AVS IS 758-781 1769 05 p1.jpg,2,Gemini 3.1,4,13,11
naive,16,Unique places of stay,29,AVS IS 758-781 1769 05 p1.jpg,9,Gemini 3.1,4,9,0
naive,18,Stay w/ person name,29,AVS IS 758-781 1769 05 p1.jpg,13,Gemini 3.1,4,13,0
naive,19,Bracket total,29,AVS IS 758-781 1769 05 p1.jpg,0,Gemini 3.1,4,0,0
naive,7,Archivist marks,30,AVS IS 758-781 1769 05 p2.jpg,0,Gemini 3.1,4,0,0
naive,8,Quondam count,30,AVS IS 758-781 1769 05 p2.jpg,8,Gemini 3.1,4,6,-2
naive,9,Con count,30,AVS IS 758-781 1769 05 p2.jpg,1,Gemini 3.1,4,1,0
naive,11,E conjunction count,30,AVS IS 758-781 1769 05 p2.jpg,0,Gemini 3.1,4,0,0
naive,13,Named travelers,30,AVS IS 758-781 1769 05 p2.jpg,22,Gemini 3.1,4,21,-1
naive,14,Unnamed travelers,30,AVS IS 758-781 1769 05 p2.jpg,1,Gemini 3.1,4,1,0
naive,15,Places of origin,30,AVS IS 758-781 1769 05 p2.jpg,10,Gemini 3.1,4,10,0
naive,16,Unique places of stay,30,AVS IS 758-781 1769 05 p2.jpg,11,Gemini 3.1,4,10,-1
naive,18,Stay w/ person name,30,AVS IS 758-781 1769 05 p2.jpg,13,Gemini 3.1,4,11,-2
naive,19,Bracket total,30,AVS IS 758-781 1769 05 p2.jpg,3,Gemini 3.1,4,3,0
naive,7,Archivist marks,31,AVS IS 758-781 1770 03.jpg,1,Gemini 3.1,4,1,0
naive,8,Quondam count,31,AVS IS 758-781 1770 03.jpg,0,Gemini 3.1,4,0,0
naive,9,Con count,31,AVS IS 758-781 1770 03.jpg,2,Gemini 3.1,4,2,0
naive,11,E conjunction count,31,AVS IS 758-781 1770 03.jpg,0,Gemini 3.1,4,0,0
naive,13,Named travelers,31,AVS IS 758-781 1770 03.jpg,14,Gemini 3.1,4,12,-2
naive,14,Unnamed travelers,31,AVS IS 758-781 1770 03.jpg,3,Gemini 3.1,4,3,0
naive,15,Places of origin,31,AVS IS 758-781 1770 03.jpg,6,Gemini 3.1,4,6,0
naive,16,Unique places of stay,31,AVS IS 758-781 1770 03.jpg,3,Gemini 3.1,4,3,0
naive,18,Stay w/ person name,31,AVS IS 758-781 1770 03.jpg,9,Gemini 3.1,4,10,1
naive,19,Bracket total,31,AVS IS 758-781 1770 03.jpg,4,Gemini 3.1,4,4,0
naive,7,Archivist marks,32,AVS IS 758-781 1770 05 13.jpg,2,Gemini 3.1,4,2,0
naive,8,Quondam count,32,AVS IS 758-781 1770 05 13.jpg,0,Gemini 3.1,4,0,0
naive,9,Con count,32,AVS IS 758-781 1770 05 13.jpg,7,Gemini 3.1,4,6,-1
naive,11,E conjunction count,32,AVS IS 758-781 1770 05 13.jpg,1,Gemini 3.1,4,1,0
naive,13,Named travelers,32,AVS IS 758-781 1770 05 13.jpg,16,Gemini 3.1,4,13,-3
naive,14,Unnamed travelers,32,AVS IS 758-781 1770 05 13.jpg,7,Gemini 3.1,4,6,-1
naive,15,Places of origin,32,AVS IS 758-781 1770 05 13.jpg,9,Gemini 3.1,4,10,1
naive,16,Unique places of stay,32,AVS IS 758-781 1770 05 13.jpg,5,Gemini 3.1,4,5,0
naive,18,Stay w/ person name,32,AVS IS 758-781 1770 05 13.jpg,1,Gemini 3.1,4,1,0
naive,19,Bracket total,32,AVS IS 758-781 1770 05 13.jpg,2,Gemini 3.1,4,2,0
naive,7,Archivist marks,34,AVS IS 758-781 1770 05 17 p1.jpg,2,Gemini 3.1,4,1,-1
naive,8,Quondam count,34,AVS IS 758-781 1770 05 17 p1.jpg,0,Gemini 3.1,4,0,0
naive,9,Con count,34,AVS IS 758-781 1770 05 17 p1.jpg,8,Gemini 3.1,4,7,-1
naive,11,E conjunction count,34,AVS IS 758-781 1770 05 17 p1.jpg,3,Gemini 3.1,4,2,-1
naive,13,Named travelers,34,AVS IS 758-781 1770 05 17 p1.jpg,29,Gemini 3.1,4,22,-7
naive,14,Unnamed travelers,34,AVS IS 758-781 1770 05 17 p1.jpg,16,Gemini 3.1,4,15,-1
naive,15,Places of origin,34,AVS IS 758-781 1770 05 17 p1.jpg,14,Gemini 3.1,4,12,-2
naive,16,Unique places of stay,34,AVS IS 758-781 1770 05 17 p1.jpg,7,Gemini 3.1,4,7,0
naive,18,Stay w/ person name,34,AVS IS 758-781 1770 05 17 p1.jpg,4,Gemini 3.1,4,4,0
naive,19,Bracket total,34,AVS IS 758-781 1770 05 17 p1.jpg,6,Gemini 3.1,4,6,0
naive,7,Archivist marks,35,AVS IS 758-781 1770 05 17 p2.jpg,1,Gemini 3.1,4,1,0
naive,8,Quondam count,35,AVS IS 758-781 1770 05 17 p2.jpg,4,Gemini 3.1,4,4,0
naive,9,Con count,35,AVS IS 758-781 1770 05 17 p2.jpg,1,Gemini 3.1,4,1,0
naive,11,E conjunction count,35,AVS IS 758-781 1770 05 17 p2.jpg,0,Gemini 3.1,4,1,1
naive,13,Named travelers,35,AVS IS 758-781 1770 05 17 p2.jpg,17,Gemini 3.1,4,16,-1
naive,14,Unnamed travelers,35,AVS IS 758-781 1770 05 17 p2.jpg,1,Gemini 3.1,4,1,0
naive,15,Places of origin,35,AVS IS 758-781 1770 05 17 p2.jpg,8,Gemini 3.1,4,14,6
naive,16,Unique places of stay,35,AVS IS 758-781 1770 05 17 p2.jpg,10,Gemini 3.1,4,10,0
naive,18,Stay w/ person name,35,AVS IS 758-781 1770 05 17 p2.jpg,13,Gemini 3.1,4,13,0
naive,19,Bracket total,35,AVS IS 758-781 1770 05 17 p2.jpg,2,Gemini 3.1,4,2,0
naive,7,Archivist marks,36,AVS IS 758-781 1770 05 28 p1.jpg,3,Gemini 3.1,4,2,-1
naive,8,Quondam count,36,AVS IS 758-781 1770 05 28 p1.jpg,0,Gemini 3.1,4,0,0
naive,9,Con count,36,AVS IS 758-781 1770 05 28 p1.jpg,10,Gemini 3.1,4,8,-2
naive,11,E conjunction count,36,AVS IS 758-781 1770 05 28 p1.jpg,4,Gemini 3.1,4,1,-3
naive,13,Named travelers,36,AVS IS 758-781 1770 05 28 p1.jpg,37,Gemini 3.1,4,28,-9
naive,14,Unnamed travelers,36,AVS IS 758-781 1770 05 28 p1.jpg,22,Gemini 3.1,4,16,-6
naive,15,Places of origin,36,AVS IS 758-781 1770 05 28 p1.jpg,19,Gemini 3.1,4,18,-1
naive,16,Unique places of stay,36,AVS IS 758-781 1770 05 28 p1.jpg,6,Gemini 3.1,4,6,0
naive,18,Stay w/ person name,36,AVS IS 758-781 1770 05 28 p1.jpg,4,Gemini 3.1,4,4,0
naive,19,Bracket total,36,AVS IS 758-781 1770 05 28 p1.jpg,8,Gemini 3.1,4,8,0
naive,7,Archivist marks,37,AVS IS 758-781 1770 05 28 p2.jpg,4,Gemini 3.1,4,4,0
naive,8,Quondam count,37,AVS IS 758-781 1770 05 28 p2.jpg,0,Gemini 3.1,4,1,1
naive,9,Con count,37,AVS IS 758-781 1770 05 28 p2.jpg,16,Gemini 3.1,4,16,0
naive,11,E conjunction count,37,AVS IS 758-781 1770 05 28 p2.jpg,8,Gemini 3.1,4,8,0
naive,13,Named travelers,37,AVS IS 758-781 1770 05 28 p2.jpg,49,Gemini 3.1,4,48,-1
naive,14,Unnamed travelers,37,AVS IS 758-781 1770 05 28 p2.jpg,35,Gemini 3.1,4,36,1
naive,15,Places of origin,37,AVS IS 758-781 1770 05 28 p2.jpg,25,Gemini 3.1,4,34,9
naive,16,Unique places of stay,37,AVS IS 758-781 1770 05 28 p2.jpg,8,Gemini 3.1,4,10,2
naive,18,Stay w/ person name,37,AVS IS 758-781 1770 05 28 p2.jpg,2,Gemini 3.1,4,2,0
naive,19,Bracket total,37,AVS IS 758-781 1770 05 28 p2.jpg,13,Gemini 3.1,4,14,1
naive,7,Archivist marks,38,AVS IS 758-781 1770 05 28 p3.jpg,0,Gemini 3.1,4,1,1
naive,8,Quondam count,38,AVS IS 758-781 1770 05 28 p3.jpg,5,Gemini 3.1,4,5,0
naive,9,Con count,38,AVS IS 758-781 1770 05 28 p3.jpg,1,Gemini 3.1,4,1,0
naive,11,E conjunction count,38,AVS IS 758-781 1770 05 28 p3.jpg,3,Gemini 3.1,4,2,-1
naive,13,Named travelers,38,AVS IS 758-781 1770 05 28 p3.jpg,31,Gemini 3.1,4,25,-6
naive,14,Unnamed travelers,38,AVS IS 758-781 1770 05 28 p3.jpg,3,Gemini 3.1,4,2,-1
naive,15,Places of origin,38,AVS IS 758-781 1770 05 28 p3.jpg,11,Gemini 3.1,4,10,-1
naive,16,Unique places of stay,38,AVS IS 758-781 1770 05 28 p3.jpg,10,Gemini 3.1,4,10,0
naive,18,Stay w/ person name,38,AVS IS 758-781 1770 05 28 p3.jpg,14,Gemini 3.1,4,14,0
naive,19,Bracket total,38,AVS IS 758-781 1770 05 28 p3.jpg,7,Gemini 3.1,4,6,-1
naive,7,Archivist marks,33,AVS IS 758-781 1770 05.jpg,0,Gemini 3.1,4,0,0
naive,8,Quondam count,33,AVS IS 758-781 1770 05.jpg,0,Gemini 3.1,4,0,0
naive,9,Con count,33,AVS IS 758-781 1770 05.jpg,4,Gemini 3.1,4,4,0
naive,11,E conjunction count,33,AVS IS 758-781 1770 05.jpg,1,Gemini 3.1,4,1,0
naive,13,Named travelers,33,AVS IS 758-781 1770 05.jpg,18,Gemini 3.1,4,16,-2
naive,14,Unnamed travelers,33,AVS IS 758-781 1770 05.jpg,5,Gemini 3.1,4,5,0
naive,15,Places of origin,33,AVS IS 758-781 1770 05.jpg,10,Gemini 3.1,4,10,0
naive,16,Unique places of stay,33,AVS IS 758-781 1770 05.jpg,7,Gemini 3.1,4,8,1
naive,18,Stay w/ person name,33,AVS IS 758-781 1770 05.jpg,3,Gemini 3.1,4,2,-1
naive,19,Bracket total,33,AVS IS 758-781 1770 05.jpg,3,Gemini 3.1,4,3,0
naive,7,Archivist marks,39,AVS IS 758-781 1770 08.jpg,1,Gemini 3.1,4,1,0
naive,8,Quondam count,39,AVS IS 758-781 1770 08.jpg,0,Gemini 3.1,4,0,0
naive,9,Con count,39,AVS IS 758-781 1770 08.jpg,2,Gemini 3.1,4,2,0
naive,11,E conjunction count,39,AVS IS 758-781 1770 08.jpg,0,Gemini 3.1,4,0,0
naive,13,Named travelers,39,AVS IS 758-781 1770 08.jpg,10,Gemini 3.1,4,9,-1
naive,14,Unnamed travelers,39,AVS IS 758-781 1770 08.jpg,3,Gemini 3.1,4,3,0
naive,15,Places of origin,39,AVS IS 758-781 1770 08.jpg,9,Gemini 3.1,4,8,-1
naive,16,Unique places of stay,39,AVS IS 758-781 1770 08.jpg,5,Gemini 3.1,4,6,1
naive,18,Stay w/ person name,39,AVS IS 758-781 1770 08.jpg,1,Gemini 3.1,4,1,0
naive,19,Bracket total,39,AVS IS 758-781 1770 08.jpg,1,Gemini 3.1,4,1,0
naive,7,Archivist marks,28,AVS IS 758-781 1766 02.jpg,0,Gemini 3.1,5,0,0
naive,8,Quondam count,28,AVS IS 758-781 1766 02.jpg,9,Gemini 3.1,5,10,1
naive,9,Con count,28,AVS IS 758-781 1766 02.jpg,4,Gemini 3.1,5,4,0
naive,11,E conjunction count,28,AVS IS 758-781 1766 02.jpg,2,Gemini 3.1,5,3,1
naive,13,Named travelers,28,AVS IS 758-781 1766 02.jpg,19,Gemini 3.1,5,17,-2
naive,14,Unnamed travelers,28,AVS IS 758-781 1766 02.jpg,11,Gemini 3.1,5,9,-2
naive,15,Places of origin,28,AVS IS 758-781 1766 02.jpg,10,Gemini 3.1,5,11,1
naive,16,Unique places of stay,28,AVS IS 758-781 1766 02.jpg,8,Gemini 3.1,5,7,-1
naive,18,Stay w/ person name,28,AVS IS 758-781 1766 02.jpg,12,Gemini 3.1,5,13,1
naive,19,Bracket total,28,AVS IS 758-781 1766 02.jpg,1,Gemini 3.1,5,3,2
naive,7,Archivist marks,2,AVS IS 758-781 1767 02 01 p1.jpg,1,Gemini 3.1,5,0,-1
naive,8,Quondam count,2,AVS IS 758-781 1767 02 01 p1.jpg,2,Gemini 3.1,5,2,0
naive,9,Con count,2,AVS IS 758-781 1767 02 01 p1.jpg,9,Gemini 3.1,5,9,0
naive,11,E conjunction count,2,AVS IS 758-781 1767 02 01 p1.jpg,3,Gemini 3.1,5,1,-2
naive,13,Named travelers,2,AVS IS 758-781 1767 02 01 p1.jpg,35,Gemini 3.1,5,28,-7
naive,14,Unnamed travelers,2,AVS IS 758-781 1767 02 01 p1.jpg,18,Gemini 3.1,5,14,-4
naive,15,Places of origin,2,AVS IS 758-781 1767 02 01 p1.jpg,23,Gemini 3.1,5,20,-3
naive,16,Unique places of stay,2,AVS IS 758-781 1767 02 01 p1.jpg,7,Gemini 3.1,5,6,-1
naive,18,Stay w/ person name,2,AVS IS 758-781 1767 02 01 p1.jpg,5,Gemini 3.1,5,5,0
naive,19,Bracket total,2,AVS IS 758-781 1767 02 01 p1.jpg,4,Gemini 3.1,5,5,1
naive,7,Archivist marks,3,AVS IS 758-781 1767 02 01 p2.jpg,0,Gemini 3.1,5,0,0
naive,8,Quondam count,3,AVS IS 758-781 1767 02 01 p2.jpg,1,Gemini 3.1,5,1,0
naive,9,Con count,3,AVS IS 758-781 1767 02 01 p2.jpg,1,Gemini 3.1,5,1,0
naive,11,E conjunction count,3,AVS IS 758-781 1767 02 01 p2.jpg,0,Gemini 3.1,5,1,1
naive,13,Named travelers,3,AVS IS 758-781 1767 02 01 p2.jpg,4,Gemini 3.1,5,4,0
naive,14,Unnamed travelers,3,AVS IS 758-781 1767 02 01 p2.jpg,5,Gemini 3.1,5,5,0
naive,15,Places of origin,3,AVS IS 758-781 1767 02 01 p2.jpg,2,Gemini 3.1,5,2,0
naive,16,Unique places of stay,3,AVS IS 758-781 1767 02 01 p2.jpg,2,Gemini 3.1,5,2,0
naive,18,Stay w/ person name,3,AVS IS 758-781 1767 02 01 p2.jpg,1,Gemini 3.1,5,1,0
naive,19,Bracket total,3,AVS IS 758-781 1767 02 01 p2.jpg,1,Gemini 3.1,5,1,0
naive,7,Archivist marks,4,AVS IS 758-781 1767 02 01 p3.jpg,0,Gemini 3.1,5,0,0
naive,8,Quondam count,4,AVS IS 758-781 1767 02 01 p3.jpg,13,Gemini 3.1,5,11,-2
naive,9,Con count,4,AVS IS 758-781 1767 02 01 p3.jpg,7,Gemini 3.1,5,6,-1
naive,11,E conjunction count,4,AVS IS 758-781 1767 02 01 p3.jpg,3,Gemini 3.1,5,2,-1
naive,13,Named travelers,4,AVS IS 758-781 1767 02 01 p3.jpg,28,Gemini 3.1,5,22,-6
naive,14,Unnamed travelers,4,AVS IS 758-781 1767 02 01 p3.jpg,8,Gemini 3.1,5,6,-2
naive,15,Places of origin,4,AVS IS 758-781 1767 02 01 p3.jpg,12,Gemini 3.1,5,14,2
naive,16,Unique places of stay,4,AVS IS 758-781 1767 02 01 p3.jpg,12,Gemini 3.1,5,10,-2
naive,18,Stay w/ person name,4,AVS IS 758-781 1767 02 01 p3.jpg,17,Gemini 3.1,5,15,-2
naive,19,Bracket total,4,AVS IS 758-781 1767 02 01 p3.jpg,0,Gemini 3.1,5,3,3
naive,7,Archivist marks,5,AVS IS 758-781 1767 02 01 p4.jpg,0,Gemini 3.1,5,0,0
naive,8,Quondam count,5,AVS IS 758-781 1767 02 01 p4.jpg,7,Gemini 3.1,5,6,-1
naive,9,Con count,5,AVS IS 758-781 1767 02 01 p4.jpg,2,Gemini 3.1,5,2,0
naive,11,E conjunction count,5,AVS IS 758-781 1767 02 01 p4.jpg,3,Gemini 3.1,5,3,0
naive,13,Named travelers,5,AVS IS 758-781 1767 02 01 p4.jpg,11,Gemini 3.1,5,11,0
naive,14,Unnamed travelers,5,AVS IS 758-781 1767 02 01 p4.jpg,4,Gemini 3.1,5,4,0
naive,15,Places of origin,5,AVS IS 758-781 1767 02 01 p4.jpg,5,Gemini 3.1,5,6,1
naive,16,Unique places of stay,5,AVS IS 758-781 1767 02 01 p4.jpg,9,Gemini 3.1,5,8,-1
naive,18,Stay w/ person name,5,AVS IS 758-781 1767 02 01 p4.jpg,8,Gemini 3.1,5,8,0
naive,19,Bracket total,5,AVS IS 758-781 1767 02 01 p4.jpg,0,Gemini 3.1,5,0,0
naive,7,Archivist marks,1,AVS IS 758-781 1767 07 01.jpg,1,Gemini 3.1,5,1,0
naive,8,Quondam count,1,AVS IS 758-781 1767 07 01.jpg,10,Gemini 3.1,5,10,0
naive,9,Con count,1,AVS IS 758-781 1767 07 01.jpg,4,Gemini 3.1,5,4,0
naive,11,E conjunction count,1,AVS IS 758-781 1767 07 01.jpg,6,Gemini 3.1,5,4,-2
naive,13,Named travelers,1,AVS IS 758-781 1767 07 01.jpg,34,Gemini 3.1,5,26,-8
naive,14,Unnamed travelers,1,AVS IS 758-781 1767 07 01.jpg,12,Gemini 3.1,5,12,0
naive,15,Places of origin,1,AVS IS 758-781 1767 07 01.jpg,17,Gemini 3.1,5,14,-3
naive,16,Unique places of stay,1,AVS IS 758-781 1767 07 01.jpg,5,Gemini 3.1,5,6,1
naive,18,Stay w/ person name,1,AVS IS 758-781 1767 07 01.jpg,3,Gemini 3.1,5,3,0
naive,19,Bracket total,1,AVS IS 758-781 1767 07 01.jpg,5,Gemini 3.1,5,5,0
naive,7,Archivist marks,22,AVS IS 758-781 1768 01 02.jpg,1,Gemini 3.1,5,0,-1
naive,8,Quondam count,22,AVS IS 758-781 1768 01 02.jpg,4,Gemini 3.1,5,4,0
naive,9,Con count,22,AVS IS 758-781 1768 01 02.jpg,11,Gemini 3.1,5,10,-1
naive,11,E conjunction count,22,AVS IS 758-781 1768 01 02.jpg,3,Gemini 3.1,5,2,-1
naive,13,Named travelers,22,AVS IS 758-781 1768 01 02.jpg,21,Gemini 3.1,5,19,-2
naive,14,Unnamed travelers,22,AVS IS 758-781 1768 01 02.jpg,16,Gemini 3.1,5,12,-4
naive,15,Places of origin,22,AVS IS 758-781 1768 01 02.jpg,13,Gemini 3.1,5,14,1
naive,16,Unique places of stay,22,AVS IS 758-781 1768 01 02.jpg,7,Gemini 3.1,5,6,-1
naive,18,Stay w/ person name,22,AVS IS 758-781 1768 01 02.jpg,5,Gemini 3.1,5,4,-1
naive,19,Bracket total,22,AVS IS 758-781 1768 01 02.jpg,2,Gemini 3.1,5,2,0
naive,7,Archivist marks,23,AVS IS 758-781 1768 01 09.jpg,2,Gemini 3.1,5,2,0
naive,8,Quondam count,23,AVS IS 758-781 1768 01 09.jpg,2,Gemini 3.1,5,4,2
naive,9,Con count,23,AVS IS 758-781 1768 01 09.jpg,6,Gemini 3.1,5,5,-1
naive,11,E conjunction count,23,AVS IS 758-781 1768 01 09.jpg,2,Gemini 3.1,5,1,-1
naive,13,Named travelers,23,AVS IS 758-781 1768 01 09.jpg,33,Gemini 3.1,5,28,-5
naive,14,Unnamed travelers,23,AVS IS 758-781 1768 01 09.jpg,8,Gemini 3.1,5,7,-1
naive,15,Places of origin,23,AVS IS 758-781 1768 01 09.jpg,21,Gemini 3.1,5,21,0
naive,16,Unique places of stay,23,AVS IS 758-781 1768 01 09.jpg,7,Gemini 3.1,5,8,1
naive,18,Stay w/ person name,23,AVS IS 758-781 1768 01 09.jpg,6,Gemini 3.1,5,5,-1
naive,19,Bracket total,23,AVS IS 758-781 1768 01 09.jpg,6,Gemini 3.1,5,5,-1
naive,7,Archivist marks,24,AVS IS 758-781 1768 01 16 p1.jpg,0,Gemini 3.1,5,0,0
naive,8,Quondam count,24,AVS IS 758-781 1768 01 16 p1.jpg,0,Gemini 3.1,5,0,0
naive,9,Con count,24,AVS IS 758-781 1768 01 16 p1.jpg,1,Gemini 3.1,5,1,0
naive,11,E conjunction count,24,AVS IS 758-781 1768 01 16 p1.jpg,6,Gemini 3.1,5,3,-3
naive,13,Named travelers,24,AVS IS 758-781 1768 01 16 p1.jpg,22,Gemini 3.1,5,19,-3
naive,14,Unnamed travelers,24,AVS IS 758-781 1768 01 16 p1.jpg,3,Gemini 3.1,5,2,-1
naive,15,Places of origin,24,AVS IS 758-781 1768 01 16 p1.jpg,13,Gemini 3.1,5,14,1
naive,16,Unique places of stay,24,AVS IS 758-781 1768 01 16 p1.jpg,7,Gemini 3.1,5,6,-1
naive,18,Stay w/ person name,24,AVS IS 758-781 1768 01 16 p1.jpg,6,Gemini 3.1,5,5,-1
naive,19,Bracket total,24,AVS IS 758-781 1768 01 16 p1.jpg,4,Gemini 3.1,5,4,0
naive,7,Archivist marks,25,AVS IS 758-781 1768 01 16 p2.jpg,1,Gemini 3.1,5,0,-1
naive,8,Quondam count,25,AVS IS 758-781 1768 01 16 p2.jpg,0,Gemini 3.1,5,0,0
naive,9,Con count,25,AVS IS 758-781 1768 01 16 p2.jpg,6,Gemini 3.1,5,6,0
naive,11,E conjunction count,25,AVS IS 758-781 1768 01 16 p2.jpg,0,Gemini 3.1,5,0,0
naive,13,Named travelers,25,AVS IS 758-781 1768 01 16 p2.jpg,12,Gemini 3.1,5,11,-1
naive,14,Unnamed travelers,25,AVS IS 758-781 1768 01 16 p2.jpg,9,Gemini 3.1,5,9,0
naive,15,Places of origin,25,AVS IS 758-781 1768 01 16 p2.jpg,9,Gemini 3.1,5,9,0
naive,16,Unique places of stay,25,AVS IS 758-781 1768 01 16 p2.jpg,6,Gemini 3.1,5,5,-1
